INVO,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588564,Vitis_riparia,6,-1.028007507,0.23367767,1.414885402,-0.306989908,2.269726515,1.587988496,-0.124872059,0.080174811,0.409896791,-0.786414504,-0.410834491,-0.292434156,-0.106835566,0.403682351,0.022125287,-0.398559451,0.025197182,0.098452367,-0.165142894
588345,Vitis_riparia,6,-0.038013618,-0.70130527,0.066819742,0.843217254,-0.358325154,2.418240547,4.862744808,-0.881909907,0.823693871,0.340761036,0.157223105,-0.17627354,-0.443642259,-0.299017578,0.755404651,5.970005035,-0.646246672,0.721881807,-0.174569398
483169,Vitis_riparia,6,-1.13989079,-1.105301619,1.269082904,-0.800788403,0.950048149,-0.804519832,0.909169376,1.372712851,0.438811183,-1.035818338,-1.081134558,-0.343338609,-0.471336037,-0.765123665,-0.20463267,0.685064018,1.648872137,-0.260848433,-0.294303596
588271,Vitis_riparia,6,-0.772177279,-0.380279392,-1.034727693,-0.953288496,-0.647898078,-0.008733723,0.50110513,-0.469382614,-0.130208015,-0.732059598,-1.015372276,-0.371158898,-0.549902201,-0.423595846,-1.450867772,0.190133974,-0.727490187,-0.295884103,-0.300840706
483171,Vitis_riparia,6,-0.173918411,-0.480845332,-0.540225625,-0.031542253,1.186602592,-0.474479526,0.435397446,1.110856652,-0.281593919,-0.493144661,-0.921058714,-0.318056911,-0.649614036,-0.388625145,-0.073560067,-0.644913256,0.836283147,0.135571212,0.095426567
588435,Vitis_riparia,6,0.049132612,-0.218603,-0.581168175,-0.326334953,-0.432716966,0.776411116,0.028662497,-0.116266213,0.395035923,0.818910539,0.923419595,-0.166335166,-0.575385034,0.150318429,-0.24115026,0.674778759,-0.150503442,-0.231930152,-0.113599822
588562,Vitis_riparia,6,0.181102261,-0.427649021,-0.977089465,-1.17636764,0.107886232,-0.707705319,2.607555628,-0.38367191,-0.556692183,-1.350239158,-1.365668297,-0.425610483,-0.460453421,-1.018583417,-0.62034595,2.172122002,-0.292561889,0.001299342,-0.130612224
255189,Vitis_riparia,6,1.01125133,0.157488063,0.243912399,0.297762722,0.558425605,0.632915378,-0.063385703,0.399043322,0.666727304,1.387423873,0.18692784,-0.213083461,-0.481962293,0.008672268,0.569979846,-0.316323221,0.001483394,0.109735899,-0.161891624
588456,Vitis_riparia,6,-0.478853554,-1.036757112,-1.362444639,-1.085560083,-0.786137164,-1.308167696,0.129743502,-1.643814802,-0.795038402,-1.566476464,-1.184917092,-0.243684903,-0.510640323,-1.807270169,-0.59079057,-0.326660901,-1.493791223,0.014815805,-0.19350335
588353,Vitis_riparia,6,1.032510757,1.106874466,0.490673333,-0.093833253,1.089587092,0.546488464,-0.629667163,1.280975819,0.288558513,1.16967392,0.960962594,-0.235203966,-0.144986972,1.115293264,0.262306005,-0.588406801,0.536884069,0.149274871,-0.017194867
588439,Vitis_riparia,6,0.11354398,-0.482973248,-1.586245179,-1.142188072,-0.785273194,-0.300495058,0.320069849,-0.578519225,-0.645456254,-0.127347022,-0.530718863,-0.332034856,-0.662415385,-1.048642755,-0.547979414,0.382102132,-0.757374108,0.069344461,-0.222517192
483168,Vitis_riparia,6,-0.87106353,-0.758732498,-0.273476213,-1.273402452,-0.853476763,-1.404639602,0.666027367,0.290785015,0.494489521,-0.772161186,-0.123144522,-0.270031929,-0.517822683,-1.106275678,-0.857797205,1.073453784,0.068132617,-0.329987794,-0.127036318
483177,Vitis_riparia,6,0.975235879,-0.176263794,-0.216410771,-0.772365034,1.343211412,1.275064111,-0.534779966,1.454818964,0.052808966,-0.309162945,-0.234117419,-0.262201995,1.174807549,-0.847522676,-0.229136571,1.10326159,1.346227765,0.695042968,-0.183361441
588711,Vitis_riparia,6,0.426030844,0.372637182,-0.44314307,0.585539103,-1.186556458,0.234971836,3.380630732,-0.85779947,-0.124492697,0.972282469,0.918062806,-0.261688888,-0.599124551,1.249787331,0.135166675,0.558303475,-1.204049706,-0.230144829,-0.110903949
588718,Vitis_riparia,6,1.204176903,0.114368983,0.125589043,1.584853768,-1.340390444,0.576837063,-0.820600688,1.229688764,1.714136124,0.807564378,0.711496651,-0.250250727,-0.497875154,0.864705324,-0.330827087,-0.548323929,0.383357257,0.206455082,-0.057708029
594344,Vitis_riparia,6,-0.457150817,-0.67459029,0.873108625,0.222207263,-0.699415684,-0.418058217,-0.368177563,1.537357688,2.025417805,-0.451234192,-0.623289943,-0.323671758,-0.377162755,-0.673537254,-1.121513724,0.693152368,1.079166412,-0.102619402,-0.012443128
588653,Vitis_riparia,6,-1.44268167,-0.480126888,-1.134749651,0.60039562,-0.910351992,-0.458787531,-0.778176248,-0.115084402,0.883042634,-0.198080912,-0.753044963,-0.371889561,-0.525602043,-0.613425493,0.687552869,-0.895591855,-0.356350899,0.459597975,-0.270474315
588586,Vitis_riparia,6,0.01949688,-0.346380204,-0.8350932,-0.074438438,1.154403567,0.289114356,-0.546281278,0.758772433,-0.9052549,-0.867019057,-1.161404252,-0.251702935,-0.31688109,-1.307549119,-0.833541334,0.11419531,0.147138193,0.012487912,-0.275876611
495622,Vitis_riparia,6,0.751789927,-0.395276576,-0.084927462,-0.392834008,-0.455999166,-0.106893241,-0.418402672,-0.3254565,0.788209915,0.19545491,0.177529022,-0.079511762,-0.529468596,0.065934762,0.261844665,1.189559579,-0.641033888,-0.118035302,0.009186079
588710,Vitis_riparia,6,0.096620597,-0.958314359,-0.018929906,0.286411613,1.12299633,0.464321464,-1.022300005,0.304205716,1.799828529,0.226756006,-0.235257,-0.288298726,-0.442029417,0.11312598,0.219908521,-0.162670001,0.110811114,-0.360430539,-0.190170243
588275,Vitis_riparia,6,0.379154414,4.490838528,0.468497425,-0.256956935,-0.256214678,1.483614445,-0.576032877,1.192694426,-0.229792833,-0.404471874,-0.901563823,-0.401632994,-0.617088914,0.588254392,-0.753052533,-0.311577797,1.393759608,0.2779001,-0.203083709
